1.103204797382877e+29 , 4.118806153363321e+31 , 4900000
1.107066186747765e+29 , 4.118711778976681e+31 , 5000000
1.115395191643047e+29 , 4.119212565514876e+31 , 5100000
1.105556753294331e+29 , 4.119308796933793e+31 , 5200000
1.105569590389371e+29 , 4.119308544154578e+31 , 5300000
1.127586135956494e+29 , 4.119437523714146e+31 , 5400000
1.09354501395262e+29 , 4.119565766808253e+31 , 5500000
1.081458512762679e+29 , 4.119448038363243e+31 , 5600000
1.075845016336029e+29 , 4.119594619492466e+31 , 5700000
1.056192823287945e+29 , 4.119475319769728e+31 , 5800000
1.091317039477748e+29 , 4.119576705916811e+31 , 5900000
1.10890032016394e+29 , 4.119587794891479e+31 , 6000000
1.091250477523869e+29 , 4.119575561061839e+31 , 6100000
1.059108305397642e+29 , 4.11951951871262e+31 , 6200000
1.052666962661341e+29 , 4.119484511095871e+31 , 6300000
1.072573302751851e+29 , 4.119630251688685e+31 , 6400000
1.102573584630091e+29 , 4.119574769033481e+31 , 6500000
1.098162687176406e+29 , 4.119642279050025e+31 , 6600000
1.090524341119274e+29 , 4.119522496565199e+31 , 6700000
1.080845133972633e+29 , 4.119486484580876e+31 , 6800000
1.074733792385944e+29 , 4.119314879079032e+31 , 6900000
1.085667722063554e+29 , 4.119609947502018e+31 , 7000000
1.070687795589131e+29 , 4.119696589956086e+31 , 7100000
1.0836649506068e+29 , 4.119871447731534e+31 , 7200000
1.079919720692828e+29 , 4.119909877764097e+31 , 7300000
1.120281036074734e+29 , 4.120043648979812e+31 , 7400000
1.106235709005413e+29 , 4.119982890720449e+31 , 7500000
1.084936436531731e+29 , 4.119805749887709e+31 , 7600000
1.087248476694697e+29 , 4.119774062336132e+31 , 7700000
1.088094947418635e+29 , 4.119841721658912e+31 , 7800000
1.076548764527376e+29 , 4.119938955041963e+31 , 7900000
1.08977391005582e+29 , 4.119955168133738e+31 , 8000000
1.09305925147769e+29 , 4.120060960769115e+31 , 8100000
1.091581082460181e+29 , 4.120060083662002e+31 , 8200000
1.097907428974836e+29 , 4.120079401395729e+31 , 8300000
1.116390006445558e+29 , 4.119996272998545e+31 , 8400000
1.130291615415369e+29 , 4.120085288855974e+31 , 8500000
1.141922182302971e+29 , 4.120133337794901e+31 , 8600000
1.174772277939238e+29 , 4.120160176419605e+31 , 8700000
1.155786588254465e+29 , 4.120118490440063e+31 , 8800000
1.145783727458396e+29 , 4.120252541777188e+31 , 8900000
1.157820832011823e+29 , 4.120105366800953e+31 , 9000000
1.152286596855426e+29 , 4.119993489311272e+31 , 9100000
1.112871290734423e+29 , 4.119937789513934e+31 , 9200000
1.11087662319521e+29 , 4.119910260508901e+31 , 9300000
1.114754403530131e+29 , 4.119927622570834e+31 , 9400000
1.107530355711051e+29 , 4.119731350470841e+31 , 9500000
1.103682992936741e+29 , 4.119694682209421e+31 , 9600000
1.104639700018459e+29 , 4.119764614572226e+31 , 9700000
1.097076192099754e+29 , 4.119639807030698e+31 , 9800000
1.10171554861956e+29 , 4.119469626886009e+31 , 9900000
1.093424158996716e+29 , 4.119570665457609e+31 , 10000000
1.092877764022899e+29 , 4.119628104828314e+31 , 10100000
1.096468918017172e+29 , 4.119581001249813e+31 , 10200000
1.089871375436764e+29 , 4.11971877174262e+31 , 10300000
1.096746134150188e+29 , 4.119878550413417e+31 , 10400000
1.095501982187326e+29 , 4.12001875675145e+31 , 10500000
1.111328992281372e+29 , 4.12009191714363e+31 , 10600000
1.112891825485919e+29 , 4.12001411633808e+31 , 10700000
1.113368760437431e+29 , 4.120042206223186e+31 , 10800000
1.111364968115293e+29 , 4.120064058286673e+31 , 10900000
1.107956056447419e+29 , 4.120126962479133e+31 , 11000000
1.100998891901138e+29 , 4.120149055733875e+31 , 11100000
1.118081097756043e+29 , 4.120157582536011e+31 , 11200000
1.108237808620729e+29 , 4.120077875647252e+31 , 11300000
1.112004860961646e+29 , 4.120024643074891e+31 , 11400000
1.109593412698153e+29 , 4.120074250328176e+31 , 11500000
1.100270277792887e+29 , 4.120084659840885e+31 , 11600000
1.088234406291463e+29 , 4.120214424801567e+31 , 11700000
1.081993571300752e+29 , 4.120221016874044e+31 , 11800000
1.09504003638528e+29 , 4.120034930827876e+31 , 11900000
1.090101453173397e+29 , 4.120010160158732e+31 , 12000000
1.088616221153371e+29 , 4.120038134113774e+31 , 12100000
1.08764033993726e+29 , 4.120191440469947e+31 , 12200000
1.071905056052293e+29 , 4.12029167163609e+31 , 12300000
1.066772073194049e+29 , 4.120065259802441e+31 , 12400000
1.06055468474143e+29 , 4.120043821190598e+31 , 12500000
1.061161632310415e+29 , 4.120029898293444e+31 , 12600000
1.056510422638856e+29 , 4.120112501562776e+31 , 12700000
1.055193654885047e+29 , 4.120150717848147e+31 , 12800000
1.066766364820377e+29 , 4.120270467746226e+31 , 12900000
1.064336934692839e+29 , 4.120128680950083e+31 , 13000000
1.061222813050182e+29 , 4.120193383065082e+31 , 13100000
1.057961943025568e+29 , 4.120246903320849e+31 , 13200000
1.055318191572614e+29 , 4.120374519470587e+31 , 13300000
1.049707192781117e+29 , 4.120502671295655e+31 , 13400000
1.055914666965263e+29 , 4.120466456724381e+31 , 13500000
1.043449898220397e+29 , 4.12039969141715e+31 , 13600000
1.050193261169941e+29 , 4.120322010694986e+31 , 13700000
1.058222493769544e+29 , 4.120368351629363e+31 , 13800000
1.056746843048446e+29 , 4.120224573833452e+31 , 13900000
1.046010920803259e+29 , 4.12011162207733e+31 , 14000000
1.051272744235021e+29 , 4.120051329602122e+31 , 14100000
1.034390450217622e+29 , 4.120150329002844e+31 , 14200000
1.04463687859395e+29 , 4.120132669451974e+31 , 14300000
1.048782540808426e+29 , 4.120218269028622e+31 , 14400000
1.047167761692544e+29 , 4.120189195818142e+31 , 14500000
1.038057350904641e+29 , 4.120171906050083e+31 , 14600000
1.039331086547634e+29 , 4.120260384598693e+31 , 14700000
1.043057962252772e+29 , 4.120265808057611e+31 , 14800000
1.041481305263326e+29 , 4.120214156535277e+31 , 14900000
1.045308569714794e+29 , 4.120259312748367e+31 , 15000000
1.044700745644972e+29 , 4.120254657256827e+31 , 15100000
1.042780410141498e+29 , 4.12014130315146e+31 , 15200000
1.043082287908388e+29 , 4.120149880700147e+31 , 15300000
1.035484820046314e+29 , 4.120158572730341e+31 , 15400000
1.028602408369455e+29 , 4.120153806193065e+31 , 15500000
1.022454651362029e+29 , 4.120073362999611e+31 , 15600000
1.016975864263751e+29 , 4.120009481233316e+31 , 15700000
1.024938014380989e+29 , 4.120084149133551e+31 , 15800000
1.025337389187607e+29 , 4.120117789201722e+31 , 15900000
1.01732052303246e+29 , 4.120165980204453e+31 , 16000000
1.007432922025142e+29 , 4.120215062002531e+31 , 16100000
1.021043182355471e+29 , 4.120171935579834e+31 , 16200000
1.020904307799112e+29 , 4.120155731237095e+31 , 16300000
1.025714237524428e+29 , 4.120198941801469e+31 , 16400000
1.024317871989566e+29 , 4.120261124412538e+31 , 16500000
1.037838797603073e+29 , 4.120217776832159e+31 , 16600000
1.03413104828436e+29 , 4.120183865984348e+31 , 16700000
1.031553258526212e+29 , 4.12012548201378e+31 , 16800000
1.038271318400965e+29 , 4.120200929699311e+31 , 16900000
1.035871438403433e+29 , 4.120312479493934e+31 , 17000000
1.022368409426573e+29 , 4.120307313405897e+31 , 17100000
1.020307242544898e+29 , 4.120372985029206e+31 , 17200000
1.025866927981553e+29 , 4.120404437378681e+31 , 17300000
1.023169008443584e+29 , 4.120295378963503e+31 , 17400000
1.014155247267156e+29 , 4.120279941971048e+31 , 17500000
1.02677365007418e+29 , 4.120318725272702e+31 , 17600000
1.024476182637002e+29 , 4.120318305624485e+31 , 17700000
1.029332783366051e+29 , 4.120343750319884e+31 , 17800000
1.037912990570792e+29 , 4.120293003843176e+31 , 17900000
1.033950605539328e+29 , 4.120425722458356e+31 , 18000000
1.020854210521158e+29 , 4.120445501237677e+31 , 18100000
1.020004280444599e+29 , 4.120463610632273e+31 , 18200000
1.023156947310006e+29 , 4.120504282246245e+31 , 18300000
1.01520651416105e+29 , 4.120474015212323e+31 , 18400000
1.017307206468621e+29 , 4.120613987207714e+31 , 18500000
1.012948960536126e+29 , 4.120603492074435e+31 , 18600000
1.019189836541063e+29 , 4.120518494165053e+31 , 18700000
1.016420947211243e+29 , 4.120498116412687e+31 , 18800000
1.013914273669794e+29 , 4.120512201108792e+31 , 18900000
1.009821946132927e+29 , 4.120586923543763e+31 , 19000000
1.007475082258639e+29 , 4.120676364691845e+31 , 19100000
1.017354094874997e+29 , 4.120656841949229e+31 , 19200000
1.01565238783687e+29 , 4.120640691629139e+31 , 19300000
1.024150981314195e+29 , 4.120693042095288e+31 , 19400000
1.015635863185362e+29 , 4.120692105478919e+31 , 19500000
1.002489441124493e+29 , 4.12063582695407e+31 , 19600000
1.003353037828465e+29 , 4.120583378046826e+31 , 19700000
1.000857594012162e+29 , 4.120604697751472e+31 , 19800000
1.00173008120036e+29 , 4.120547335421272e+31 , 19900000
1.007317805029606e+29 , 4.120476711218438e+31 , 20000000
1.003280068170066e+29 , 4.120423291233754e+31 , 20100000
1.002744616575301e+29 , 4.120453863471998e+31 , 20200000
9.907033771797245e+28 , 4.120293560416724e+31 , 20300000
9.955211976584547e+28 , 4.120351875021085e+31 , 20400000
9.921276407890485e+28 , 4.120354250640781e+31 , 20500000
9.935022889827665e+28 , 4.120397173510582e+31 , 20600000
9.915350572057128e+28 , 4.120416900493046e+31 , 20700000
9.946239387647828e+28 , 4.120360228054013e+31 , 20800000
9.955243167146529e+28 , 4.120458884637005e+31 , 20900000
9.943667186393993e+28 , 4.120448669757872e+31 , 21000000
9.876514868349309e+28 , 4.120526570435741e+31 , 21100000
9.89307542118631e+28 , 4.120461691341001e+31 , 21200000
9.898444674469759e+28 , 4.120473563887597e+31 , 21300000
9.976348274493672e+28 , 4.120481764026044e+31 , 21400000
9.986253002237549e+28 , 4.120479173823823e+31 , 21500000
9.922895246455907e+28 , 4.120476721725812e+31 , 21600000
1.003131814968787e+29 , 4.120465539827301e+31 , 21700000
9.984048089612773e+28 , 4.120515385942956e+31 , 21800000
1.005829707065473e+29 , 4.12051220172488e+31 , 21900000
1.005359830096229e+29 , 4.120467733691429e+31 , 22000000
1.006872915794792e+29 , 4.120430753957816e+31 , 22100000
1.00767193131203e+29 , 4.12051666567923e+31 , 22200000
1.009172397296911e+29 , 4.120469887257087e+31 , 22300000
1.015106407200267e+29 , 4.120515691724544e+31 , 22400000
1.012722328320763e+29 , 4.120492029676508e+31 , 22500000
1.014900652995097e+29 , 4.120516318086472e+31 , 22600000
1.012854157414519e+29 , 4.120483105805323e+31 , 22700000
1.006318384073819e+29 , 4.12049117574733e+31 , 22800000
9.96386593622865e+28 , 4.120511810869416e+31 , 22900000
9.917345107807583e+28 , 4.120432912126886e+31 , 23000000
9.979113038101984e+28 , 4.120404793660306e+31 , 23100000
9.996917209895039e+28 , 4.120369287448325e+31 , 23200000
9.974877195686754e+28 , 4.120397693374354e+31 , 23300000
9.956990431777645e+28 , 4.120355043057101e+31 , 23400000
9.945260465220303e+28 , 4.120373346577202e+31 , 23500000
9.862066885171646e+28 , 4.120399560774593e+31 , 23600000
9.799164996260262e+28 , 4.12044130016188e+31 , 23700000
9.76966163878721e+28 , 4.120386012535742e+31 , 23800000
9.800372819583101e+28 , 4.120406670330773e+31 , 23900000
9.87794025232183e+28 , 4.120445360798177e+31 , 24000000
9.8497035072684e+28 , 4.120481443875649e+31 , 24100000
9.799288755767342e+28 , 4.12048020252524e+31 , 24200000
9.770534085809351e+28 , 4.120542092847652e+31 , 24300000
9.777038984240563e+28 , 4.120562418904994e+31 , 24400000
9.770105328340031e+28 , 4.120549347800708e+31 , 24500000
9.785304357630893e+28 , 4.120547523786221e+31 , 24600000
9.718118044808013e+28 , 4.120587607684057e+31 , 24700000
9.714331391365739e+28 , 4.120587861261873e+31 , 24800000
9.800297992272742e+28 , 4.120555723489134e+31 , 24900000
9.828517296703805e+28 , 4.120542435083938e+31 , 25000000
9.850221384575344e+28 , 4.120539695170667e+31 , 25100000
9.837702273076746e+28 , 4.120636366732877e+31 , 25200000
9.856267071022001e+28 , 4.120610843436467e+31 , 25300000
9.868038268218077e+28 , 4.120594268202578e+31 , 25400000
9.8966529735797e+28 , 4.120641186314958e+31 , 25500000
9.962852279962922e+28 , 4.120660969927145e+31 , 25600000
1.005620627694137e+29 , 4.120680884393355e+31 , 25700000
1.003549412559683e+29 , 4.120679462350677e+31 , 25800000
1.002187770374092e+29 , 4.120626588001089e+31 , 25900000
1.004435646143849e+29 , 4.120661355698865e+31 , 26000000
1.003216064244928e+29 , 4.120662880603696e+31 , 26100000
1.010030573571572e+29 , 4.120674344985727e+31 , 26200000
1.011760737889912e+29 , 4.120678219899636e+31 , 26300000
1.012941576456545e+29 , 4.120691928836257e+31 , 26400000
1.011053788608721e+29 , 4.120733993219215e+31 , 26500000
1.011276083512332e+29 , 4.120677428029219e+31 , 26600000
1.012722779885638e+29 , 4.12066280507649e+31 , 26700000
1.011693451841182e+29 , 4.120640945357464e+31 , 26800000
1.01259783354909e+29 , 4.120631512899513e+31 , 26900000
1.012637828719537e+29 , 4.120611250282909e+31 , 27000000
1.010522189991631e+29 , 4.120608491021365e+31 , 27100000
1.011760384796003e+29 , 4.120635012164579e+31 , 27200000
1.017868499134873e+29 , 4.120549422450857e+31 , 27300000
1.014495827331645e+29 , 4.120523857415018e+31 , 27400000
1.015272720113266e+29 , 4.120501517900261e+31 , 27500000
1.01216180012532e+29 , 4.120501455465772e+31 , 27600000
1.012749780929824e+29 , 4.120429454915993e+31 , 27700000
1.008251797280094e+29 , 4.120443991845039e+31 , 27800000
1.007169256893473e+29 , 4.120427375544126e+31 , 27900000
1.005271571309419e+29 , 4.120398445100145e+31 , 28000000
1.008890362950787e+29 , 4.120405242378381e+31 , 28100000
1.015693610319764e+29 , 4.120414443190135e+31 , 28200000
1.004291739011223e+29 , 4.120416055558076e+31 , 28300000
9.995499821288869e+28 , 4.120391281415821e+31 , 28400000
1.001640790293275e+29 , 4.120429312014917e+31 , 28500000
1.001670274886754e+29 , 4.120417699624826e+31 , 28600000
9.993564334904945e+28 , 4.120386451646979e+31 , 28700000
1.005762276792649e+29 , 4.120449282535301e+31 , 28800000
1.004884822887086e+29 , 4.120454324875059e+31 , 28900000
1.010378887635943e+29 , 4.120471100765829e+31 , 29000000
1.010825658314118e+29 , 4.120464120624709e+31 , 29100000
1.009979013225268e+29 , 4.120441709850632e+31 , 29200000
1.006360665590445e+29 , 4.120405007690063e+31 , 29300000
9.997760856004287e+28 , 4.120385868519893e+31 , 29400000
9.956062667669927e+28 , 4.120408693917803e+31 , 29500000
1.00297233335953e+29 , 4.120398573736287e+31 , 29600000
9.97999032189833e+28 , 4.120458384897701e+31 , 29700000
9.95091694944749e+28 , 4.120485649279715e+31 , 29800000
9.896866808818303e+28 , 4.12048050598351e+31 , 29900000
9.859855852582907e+28 , 4.120480822974143e+31 , 30000000
9.783047206816137e+28 , 4.120503565037787e+31 , 30100000
9.773990072738655e+28 , 4.120530290505442e+31 , 30200000
9.825173270143647e+28 , 4.12052891014335e+31 , 30300000
9.843182371454183e+28 , 4.120531999751848e+31 , 30400000
9.888261918822321e+28 , 4.120538919462531e+31 , 30500000
9.860135357451835e+28 , 4.12057022607016e+31 , 30600000
9.835027132708907e+28 , 4.120504806380763e+31 , 30700000
9.799992306964223e+28 , 4.120490681123675e+31 , 30800000
9.804056566183378e+28 , 4.120453464668725e+31 , 30900000
9.743626350673074e+28 , 4.120473485554286e+31 , 31000000
9.747670789363774e+28 , 4.120447887368319e+31 , 31100000
9.801746636354964e+28 , 4.120408294401867e+31 , 31200000
9.742322536526054e+28 , 4.120389500218386e+31 , 31300000
9.697518702465018e+28 , 4.120379408725196e+31 , 31400000
9.606654857736154e+28 , 4.120396488372236e+31 , 31500000
9.635000403180706e+28 , 4.120370266156759e+31 , 31600000
9.642667491255803e+28 , 4.120378544637247e+31 , 31700000
9.691593527295507e+28 , 4.120302304402186e+31 , 31800000
9.703058791048336e+28 , 4.120264777047711e+31 , 31900000
9.695147463801283e+28 , 4.12027462729158e+31 , 32000000
9.726860595940982e+28 , 4.120266379039149e+31 , 32100000
9.655653101344377e+28 , 4.120299679779726e+31 , 32200000
9.58408187399616e+28 , 4.120305687191841e+31 , 32300000
9.497611916846968e+28 , 4.120246794839589e+31 , 32400000
9.481867869182185e+28 , 4.120228464265033e+31 , 32500000
9.45645896346394e+28 , 4.120215621325977e+31 , 32600000
9.504369079619032e+28 , 4.120188663201566e+31 , 32700000
9.509912986221737e+28 , 4.12018948208353e+31 , 32800000
9.464082827658249e+28 , 4.120169527679161e+31 , 32900000
9.451583858885642e+28 , 4.120177752959944e+31 , 33000000
9.477039692946239e+28 , 4.120173917578201e+31 , 33100000
9.445661601333082e+28 , 4.120209226116536e+31 , 33200000
9.369495512299921e+28 , 4.120238338849722e+31 , 33300000
9.38829568396852e+28 , 4.120217212086255e+31 , 33400000
9.395028373661887e+28 , 4.120192216956604e+31 , 33500000
9.366018196811531e+28 , 4.120187567764077e+31 , 33600000
9.320548291503438e+28 , 4.120177440263641e+31 , 33700000
9.263387571197513e+28 , 4.120154596726276e+31 , 33800000
9.338603738825243e+28 , 4.120155248116862e+31 , 33900000
9.293286657878171e+28 , 4.120149279785946e+31 , 34000000
9.313589392754944e+28 , 4.120165098667094e+31 , 34100000
9.297356663207167e+28 , 4.120157233161794e+31 , 34200000
9.264452367567121e+28 , 4.120148832108833e+31 , 34300000
9.25571916743545e+28 , 4.12012042429524e+31 , 34400000
9.281695491041328e+28 , 4.12009474306989e+31 , 34500000
9.291505112594123e+28 , 4.120026672337696e+31 , 34600000
9.323149650465214e+28 , 4.119996001648157e+31 , 34700000
9.348796489175404e+28 , 4.119975944971846e+31 , 34800000
9.337668074904734e+28 , 4.120006013495613e+31 , 34900000
9.30426757718029e+28 , 4.120013523497978e+31 , 35000000
9.344300457847188e+28 , 4.120010837643445e+31 , 35100000
9.352121862462798e+28 , 4.119963014445068e+31 , 35200000
9.361748369405037e+28 , 4.119986723521326e+31 , 35300000
9.331176836170254e+28 , 4.120036125483972e+31 , 35400000
9.3152249187899e+28 , 4.120025687614659e+31 , 35500000
9.352053085857634e+28 , 4.120006772788289e+31 , 35600000
9.402648455371652e+28 , 4.120025892236781e+31 , 35700000
9.407202564137695e+28 , 4.120024081896649e+31 , 35800000
9.372423427008176e+28 , 4.119992664080044e+31 , 35900000
9.370548531873577e+28 , 4.119990065560643e+31 , 36000000
9.392906017721106e+28 , 4.120005369625205e+31 , 36100000
9.360168804809534e+28 , 4.120047890598034e+31 , 36200000
9.409747261707452e+28 , 4.120051059361073e+31 , 36300000
9.386702106107326e+28 , 4.120043906660906e+31 , 36400000
9.459385924277332e+28 , 4.120037904778056e+31 , 36500000
9.502096786767205e+28 , 4.120019946152482e+31 , 36600000
9.490523737833781e+28 , 4.120032722530552e+31 , 36700000
9.501451490235192e+28 , 4.120076519031701e+31 , 36800000
9.505556225529727e+28 , 4.120074976575644e+31 , 36900000
9.525251159434088e+28 , 4.120033009826155e+31 , 37000000
9.518964963273427e+28 , 4.12004230547791e+31 , 37100000
9.540701689898685e+28 , 4.120055660951728e+31 , 37200000
9.563307245401921e+28 , 4.120085884621253e+31 , 37300000
9.54510000124369e+28 , 4.120073068290573e+31 , 37400000
9.56897317802383e+28 , 4.120098827879656e+31 , 37500000
9.603111234556239e+28 , 4.120169237198205e+31 , 37600000
9.525083142534601e+28 , 4.120177491268173e+31 , 37700000
9.577225150057815e+28 , 4.120179096696312e+31 , 37800000
9.601519789773663e+28 , 4.120117457719777e+31 , 37900000
9.606758881198057e+28 , 4.120102732999098e+31 , 38000000
9.596679310813266e+28 , 4.120068990316908e+31 , 38100000
9.582074057638128e+28 , 4.120104103597775e+31 , 38200000
9.582825465391476e+28 , 4.12013608050785e+31 , 38300000
9.594754720484268e+28 , 4.120127903251412e+31 , 38400000
9.553044971080926e+28 , 4.120094659285558e+31 , 38500000
9.498585239599626e+28 , 4.120135050277118e+31 , 38600000
9.527403623362482e+28 , 4.120107451441549e+31 , 38700000
9.510526179748267e+28 , 4.120100465866597e+31 , 38800000
9.530715243080584e+28 , 4.120127633667404e+31 , 38900000
9.59399083768739e+28 , 4.120134416251372e+31 , 39000000
9.626657865305953e+28 , 4.120112751839198e+31 , 39100000
9.59632241245361e+28 , 4.120087504953788e+31 , 39200000
9.566505642286233e+28 , 4.120107589884389e+31 , 39300000
9.59666709269364e+28 , 4.120134421562771e+31 , 39400000
9.592627080875197e+28 , 4.120175400914238e+31 , 39500000
9.583553525873205e+28 , 4.12014191085048e+31 , 39600000
9.574459214621388e+28 , 4.120143537579777e+31 , 39700000
9.589922034538982e+28 , 4.120110632095878e+31 , 39800000
9.602264309159367e+28 , 4.120136416899071e+31 , 39900000
9.604543352677935e+28 , 4.120117812777072e+31 , 40000000
9.56811047241138e+28 , 4.120135182475256e+31 , 40100000
9.512765242233614e+28 , 4.120147583545165e+31 , 40200000
9.479006439754665e+28 , 4.120165157981782e+31 , 40300000
9.43793387705777e+28 , 4.120147275242223e+31 , 40400000
9.488404177503123e+28 , 4.120188177940848e+31 , 40500000
9.491527579793757e+28 , 4.120177592080051e+31 , 40600000
9.480515460217318e+28 , 4.120228281572618e+31 , 40700000
9.465969694267177e+28 , 4.120208955318842e+31 , 40800000
9.481550692261137e+28 , 4.120174431685604e+31 , 40900000
9.457749364720494e+28 , 4.120192471402731e+31 , 41000000
9.411913189917709e+28 , 4.120193967261144e+31 , 41100000
9.418447540217169e+28 , 4.120201863786898e+31 , 41200000
9.432398339202988e+28 , 4.12023536728329e+31 , 41300000
9.426871069183772e+28 , 4.120260574018822e+31 , 41400000
9.405338411019334e+28 , 4.120284673781657e+31 , 41500000
9.399847277665911e+28 , 4.120282301145519e+31 , 41600000
9.446038336171274e+28 , 4.120222835940459e+31 , 41700000
9.46862214120215e+28 , 4.120204709662863e+31 , 41800000
9.472905245422424e+28 , 4.120198500406472e+31 , 41900000
9.506843983647215e+28 , 4.12021635573544e+31 , 42000000
9.505194931971779e+28 , 4.120233925413598e+31 , 42100000
9.49302769463542e+28 , 4.120202436688433e+31 , 42200000
9.511217023548044e+28 , 4.12021260657954e+31 , 42300000
9.5263679080893e+28 , 4.120185451688483e+31 , 42400000
9.478254719844236e+28 , 4.120170310192527e+31 , 42500000
9.47870531868152e+28 , 4.120173404209264e+31 , 42600000
9.407812839521353e+28 , 4.120151528424886e+31 , 42700000
9.379637410448899e+28 , 4.120151739757594e+31 , 42800000
9.368123544446616e+28 , 4.120186607270141e+31 , 42900000
9.384782792153523e+28 , 4.120170286910074e+31 , 43000000
9.380747265387668e+28 , 4.120213419533177e+31 , 43100000
9.406854744621274e+28 , 4.120200470426183e+31 , 43200000
9.39420435634781e+28 , 4.120209901207315e+31 , 43300000
9.370883580058967e+28 , 4.120186958107194e+31 , 43400000
9.349252849053667e+28 , 4.12019776902028e+31 , 43500000
9.34760535262875e+28 , 4.120231774352593e+31 , 43600000
9.296023274630198e+28 , 4.12023767825133e+31 , 43700000
9.333529529353603e+28 , 4.120210698750406e+31 , 43800000
9.299223781975829e+28 , 4.120216958420822e+31 , 43900000
9.333874147020887e+28 , 4.120247159902989e+31 , 44000000
9.346551193743593e+28 , 4.120210077178781e+31 , 44100000
9.324375826739188e+28 , 4.120211043937641e+31 , 44200000
9.34415853594614e+28 , 4.120208577078315e+31 , 44300000
9.38403128865858e+28 , 4.120167431520565e+31 , 44400000
9.375920061811194e+28 , 4.120128321920601e+31 , 44500000
9.425901023123343e+28 , 4.120165886595731e+31 , 44600000
9.388293993977895e+28 , 4.120168648259836e+31 , 44700000
9.339538408310567e+28 , 4.120229601900135e+31 , 44800000
9.310615018935495e+28 , 4.120209918514852e+31 , 44900000
9.263156390982553e+28 , 4.120169825478397e+31 , 45000000
9.239282625191587e+28 , 4.120172215923592e+31 , 45100000
9.274865738485499e+28 , 4.120179798187626e+31 , 45200000
9.305949864906548e+28 , 4.120158907497511e+31 , 45300000
9.265317411272119e+28 , 4.120170244731888e+31 , 45400000
9.257028373104134e+28 , 4.120167190590428e+31 , 45500000
9.259645725113466e+28 , 4.120134235296247e+31 , 45600000
9.287659217064666e+28 , 4.120156120001288e+31 , 45700000
9.27315285832548e+28 , 4.120157992727425e+31 , 45800000
9.320230164192763e+28 , 4.120148741010702e+31 , 45900000
9.326746833021359e+28 , 4.12015815765961e+31 , 46000000
9.351818484719607e+28 , 4.120137398340851e+31 , 46100000
9.313257463727284e+28 , 4.120132039901787e+31 , 46200000
9.303586996829694e+28 , 4.120136597049154e+31 , 46300000
9.27438658114509e+28 , 4.120137496150194e+31 , 46400000
9.272292356094153e+28 , 4.120159856184e+31 , 46500000
9.29666444900011e+28 , 4.120178719246779e+31 , 46600000
