0.0, 0.0
102.85962140224729, 0.012495519392071497
131.05307184682897, 0.0244919986299299
136.69176193574822, 0.037720744617296686
156.76797719738533, 0.05149313770003472
206.9585153514854, 0.06495089253710007
235.15196579607436, 0.07722576688093996
289.0603215912124, 0.1029583960618452
289.0603215912124, 0.0899108657729355
317.2537720358014, 0.14210098692857387
317.2537720358014, 0.1290534566396644
334.16984230255184, 0.11448371448371542
345.44722248039034, 0.16819604750639316
364.24285611011874, 0.15388000732828422
396.195433280649, 0.1861364016536441
396.87703318150307, 0.19646569646569756
430.02757381414995, 0.21223146223146339
514.6079251479168, 0.23139502234329956
542.8013755925058, 0.24774973912905085
599.1882764816764, 0.26170334791024596
655.5751773708544, 0.27601938808835536
707.9344424822339, 0.29106029106029296
768.3489791492029, 0.3055575469368593
877.9901753226004, 0.32283344352310095
997.0291883108584, 0.34204230755955156
1120.7671097065468, 0.3588802662078553
1233.5409114849026, 0.3747819437474642
1346.3147132632512, 0.3910913566086015
1473.1852402638979, 0.4071591485384628
1557.7655915976575, 0.42389139802933307
1670.539393376006, 0.4374825754136141
1783.313195154362, 0.45053010570252405
1908.1699042661057, 0.46425072287141755
2020.9437060444543, 0.47807489186800045
2187.419318193446, 0.49365944193530964
2356.5800208609726, 0.5105729071246373
2525.740723528499, 0.5276071827796031
2708.0583697368347, 0.5449434845986639
2882.8577624932805, 0.560226008501878
3052.018465160807, 0.5742400225158925
3192.985717383737, 0.5900661935144775
3362.1464200512637, 0.6027512924064734
3535.3347584965813, 0.6158505986092283
3766.252543090348, 0.6296920262437601
4029.391413906502, 0.6435852297921367
4264.336834278067, 0.6577502568881988
4499.2822546496245, 0.6701635322325092
4771.818942280646, 0.682812387984814
5053.753446726521, 0.6971646713026154
5335.687951172396, 0.7094510956580059
5617.6224556182715, 0.721954978851545
5912.372164811692, 0.7343797861039392
6240.441406348706, 0.7451538830849336
6576.1997707342525, 0.7569658517934548
6927.336380816851, 0.768580130649114
7240.027376656821, 0.7783657783657969
7591.1639867394115, 0.7898565010634171
7906.930631718795, 0.8003488900040827
8280.622002157055, 0.8109846040880736
8592.031477522272, 0.8203007384042087
8932.366700746228, 0.8291155877363003
9261.625925581226, 0.8357946806222907
9621.092418749722, 0.8444930341482313
9971.496731418163, 0.8517934380003602
10277.597050530829, 0.8583172031448157
10636.056634754874, 0.8664201336615402
10974.378040089927, 0.8714941732183393
11312.69944542498, 0.8776555069658809
11651.020850760033, 0.8843604878087936
11989.342256095086, 0.8901593901594209
12327.663661430139, 0.8955958611131342
12665.985066765192, 0.9012135477653044
13004.306472100237, 0.9068312344174747
13342.62787743529, 0.9119052739742738
13680.949282770343, 0.9167980978326157
14019.270688105396, 0.9216909216909577
14357.59209344045, 0.9262213141523855
14695.913498775502, 0.9307517066138133
15034.234904110548, 0.935100883376784
15372.556309445601, 0.9399937072351261
15710.877714780654, 0.944886531093468
16049.199120115707, 0.94977935495181
16387.52052545076, 0.954672178810152
16725.841930785813, 0.959746218366951
17064.163336120866, 0.9635517480345505
17402.48474145591, 0.9668136306067787
17740.806146790965, 0.96989429748055
18107.321002570607, 0.973194016297511
18414.31635185612, 0.9771933737451451
18755.770362796124, 0.9813437442748268
19101.780890979695, 0.98481155377712
19429.850132516724, 0.9872316251627096
19763.045455952757, 0.9914341638480076
20101.36686128781, 0.9948426844979085
20443.349753693583, 0.9970248763352737
